348, 43268, 10
34th, 43278, 9
35, 43287, 190
35.4, 43477, 10
35.6, 43487, 10
35.87, 43497, 9
350, 43506, 76
352, 43582, 10
352.50, 43592, 10
354, 43602, 26
356, 43628, 9
357, 43637, 30
358.50, 43667, 10
359, 43677, 9
36, 43686, 159
36.05, 43845, 10
36.60, 43855, 9
360, 43864, 18
362, 43882, 10
362.6, 43892, 9
364.00, 43901, 10
365, 43911, 18
366, 43929, 19
368.20, 43948, 9
368.30, 43957, 18
368.80, 43975, 9
369, 43984, 10
369.30, 43994, 9
369.75, 44003, 10
36th, 44013, 29
37, 44042, 161
37.5, 44203, 10
370, 44213, 37
370.21, 44250, 9
370.64, 44259, 9
370.92, 44268, 9
370.96, 44277, 10
371, 44287, 19
371.09, 44306, 9
371.25, 44315, 10
371.50, 44325, 24
371.75, 44349, 10
371.78, 44359, 10
371.90, 44369, 10
371.94, 44379, 10
371.95, 44389, 20
372.00, 44409, 10
372.05, 44419, 10
372.25, 44429, 20
372.30, 44449, 10
372.40, 44459, 10
372.44, 44469, 20
372.45, 44489, 10
372.78, 44499, 10
373, 44509, 10
373.25, 44519, 10
373.70, 44529, 10
374.10, 44539, 10
374.50, 44549, 20
374.75, 44569, 10
374.90, 44579, 10
375, 44589, 20
378, 44609, 10
379.50, 44619, 10
38, 44629, 175
38.3, 44804, 10
38.4, 44814, 10
38.40, 44824, 10
38.88, 44834, 10
380, 44844, 20
380.50, 44864, 10
381, 44874, 10
382.6, 44884, 10
384.22, 44894, 10
385, 44904, 10
386, 44914, 21
387.31, 44935, 10
389, 44945, 10
39, 44955, 41
39.65, 44996, 9
39.83, 45005, 18
390, 45023, 33
392, 45056, 10
393, 45066, 9
394.6, 45075, 10
395.5, 45085, 10
396, 45095, 10
398, 45105, 10
3m, 45115, 19
3rd, 45134, 19
4, 45153, 737
4.02, 45890, 10
4.1, 45900, 20
4.13, 45920, 10
4.17, 45930, 10
4.2, 45940, 60
4.25, 46000, 10
4.3, 46010, 9
4.30, 46019, 18
4.38, 46037, 10
4.4, 46047, 33
4.43, 46080, 10
4.5, 46090, 39
4.55, 46129, 10
4.6, 46139, 38
4.7, 46177, 54
4.73, 46231, 9
4.75, 46240, 19
4.78, 46259, 9
4.8, 46268, 9
4.9, 46277, 29
4.90, 46306, 19
40, 46325, 614
40.1, 46939, 9
40.2, 46948, 10
40.3, 46958, 20
400, 46978, 365
401k, 47343, 10
402, 47353, 9
405, 47362, 9
408, 47371, 10
40th, 47381, 9
41, 47390, 145
41.4, 47535, 9
410, 47544, 10
412, 47554, 10
414, 47564, 9
418.8, 47573, 10
42, 47583, 133
42.7, 47716, 9
420, 47725, 22
425, 47747, 20
43, 47767, 189
430, 47956, 40
433, 47996, 10
435, 48006, 42
439, 48048, 10
43rd, 48058, 10
44, 48068, 163
44.8, 48231, 9
44.9, 48240, 10
440, 48250, 58
443, 48308, 20
443.7, 48328, 9
445, 48337, 10
445.57, 48347, 18
449.12, 48365, 10
45, 48375, 201
45.6, 48576, 9
45.7, 48585, 9
45.92, 48594, 10
450, 48604, 54
450.4, 48658, 10
451.23, 48668, 10
453, 48678, 20
455, 48698, 9
456.8, 48707, 9
458, 48716, 19
459.50, 48735, 10
46, 48745, 155
46.05, 48900, 10
46.6, 48910, 10
460, 48920, 19
461.7, 48939, 9
462, 48948, 9
463, 48957, 10
464, 48967, 9
46th, 48976, 10
47, 48986, 51
47.8, 49037, 10
47.90, 49047, 10
471.7, 49057, 9
472, 49066, 10
472.8, 49076, 10
474, 49086, 20
475, 49106, 10
477, 49116, 10
48, 49126, 110
48.02, 49236, 10
48.21, 49246, 8
48.3, 49254, 9
480, 49263, 9
482.2, 49272, 9
483, 49281, 18
484, 49299, 9
486, 49308, 9
487, 49317, 18
48th, 49335, 10
49, 49345, 88
49.49, 49433, 18
493.03, 49451, 10
495, 49461, 9
497, 49470, 9
499, 49479, 9
4s, 49488, 10
5, 49498, 800
5.0, 50298, 10
5.07, 50308, 9
5.1, 50317, 30
5.11, 50347, 10
5.153, 50357, 10
5.17, 50367, 10
5.2, 50377, 49
5.20, 50426, 20
5.208, 50446, 10
5.21, 50456, 10
5.22, 50466, 10
5.224, 50476, 10
5.23, 50486, 10
5.24, 50496, 10
5.242, 50506, 10
5.27, 50516, 10
5.275, 50526, 10
5.3, 50536, 55
5.33, 50591, 10
